type,state,county,city,in_state_rate,out_state_rate,provider_company,date_created
COUNTY,AK,ALEUTIANS EAST BOROUGH,,0.9,0.9,securus,2025-09-12
COUNTY,AK,ALEUTIANS WEST CENSUS AREA,,0.9,0.9,securus,2025-09-12
COUNTY,AK,ANCHORAGE MUNICIPALITY,,0.9,0.9,securus,2025-09-12
COUNTY,AK,BETHEL CENSUS AREA,,0.9,0.9,securus,2025-09-12
COUNTY,AK,BRISTOL BAY BOROUGH,,0.9,0.9,securus,2025-09-12
COUNTY,AK,DENALI BOROUGH,,0.9,0.9,securus,2025-09-12
COUNTY,AK,DILLINGHAM CENSUS AREA,,0.9,0.9,securus,2025-09-12
COUNTY,AK,FAIRBANKS NORTH STAR BOROUGH,,0.9,0.9,securus,2025-09-12
COUNTY,AK,HAINES BOROUGH,,0.9,0.9,securus,2025-09-12
COUNTY,AK,HOONAH-ANGOON CENSUS AREA,,0.9,0.9,securus,2025-09-12
COUNTY,AK,JUNEAU CITY AND BOROUGH,,0.9,0.9,securus,2025-09-12
COUNTY,AK,KENAI PENINSULA BOROUGH,,0.9,0.9,securus,2025-09-12
COUNTY,AK,KETCHIKAN GATEWAY BOROUGH,,0.9,0.9,securus,2025-09-12
COUNTY,AK,KODIAK ISLAND BOROUGH,,0.9,0.9,securus,2025-09-12
COUNTY,AK,KUSILVAK CENSUS AREA,,0.9,0.9,securus,2025-09-12
COUNTY,AK,LAKE AND PENINSULA BOROUGH,,0.9,0.9,securus,2025-09-12
COUNTY,AK,MATANUSKA-SUSITNA BOROUGH,,0.9,0.9,securus,2025-09-12
COUNTY,AK,NOME CENSUS AREA,,0.9,0.9,securus,2025-09-12
COUNTY,AK,NORTH SLOPE BOROUGH,,0.9,0.9,securus,2025-09-12
COUNTY,AK,NORTHWEST ARCTIC BOROUGH,,0.9,0.9,securus,2025-09-12
COUNTY,AK,PETERSBURG CENSUS AREA,,0.9,0.9,securus,2025-09-12
COUNTY,AK,PRINCE OF WALES-HYDER CENSUS AREA,,0.9,0.9,securus,2025-09-12
COUNTY,AK,SITKA CITY AND BOROUGH,,0.9,0.9,securus,2025-09-12
COUNTY,AK,SKAGWAY MUNICIPALITY,,0.9,0.9,securus,2025-09-12
COUNTY,AK,SOUTHEAST FAIRBANKS CENSUS AREA,,0.9,0.9,securus,2025-09-12
COUNTY,AK,VALDEZ-CORDOVA CENSUS AREA,,0.9,0.9,securus,2025-09-12
COUNTY,AK,WADE HAMPTON CENSUS AREA,,0.9,0.9,securus,2025-09-12
COUNTY,AK,WRANGELL CITY AND BOROUGH,,0.9,0.9,securus,2025-09-12
COUNTY,AK,YAKUTAT CITY AND BOROUGH,,0.9,0.9,securus,2025-09-12
COUNTY,AK,YUKON-KOYUKUK CENSUS AREA,,0.9,0.9,securus,2025-09-12
COUNTY,AL,AUTAUGA,,3.3,3.15,amtel,2025-09-12
COUNTY,AL,BARBOUR,,3.15,3.15,paytel,2025-09-12
COUNTY,AL,BIBB,,3.15,3.15,paytel,2025-09-12
COUNTY,AL,CALHOUN,,4.5,3.15,amtel,2025-09-12
COUNTY,AL,CHILTON,,3.15,3.15,securus,2025-09-12
COUNTY,AL,COFFEE,,4.2,3.15,amtel,2025-09-12
COUNTY,AL,COLBERT,,3.15,3.15,securus,2025-09-12
COUNTY,AL,LOWNDES,,3.3,3.15,amtel,2025-09-12
COUNTY,AL,MACON,,3.75,3.15,amtel,2025-09-12
COUNTY,AL,MARENGO,,3.75,3.15,amtel,2025-09-12
COUNTY,AL,PERRY,,3.15,3.15,securus,2025-09-12
COUNTY,AL,WILCOX,,3.75,3.15,amtel,2025-09-12
COUNTY,AZ,APACHE,,1.8,1.8,securus,2025-09-12
COUNTY,AZ,COCHISE,,1.35,1.35,securus,2025-09-12
COUNTY,AZ,GILA,,3.15,3.15,viapath,2025-09-12
COUNTY,AZ,MARICOPA,,2.4,2.4,viapath,2025-09-12
COUNTY,AZ,PIMA,,2.4,2.4,viapath,2025-09-12
COUNTY,AZ,PINAL,,1.05,1.05,viapath,2025-09-12
COUNTY,AZ,YAVAPAI,,3.15,3.15,securus,2025-09-12
COUNTY,CA,ALAMEDA,,1.05,1.05,viapath,2025-09-12
COUNTY,CA,AMADOR,,1.05,1.05,securus,2025-09-12
COUNTY,CA,CALAVERAS,,1.05,1.05,securus,2025-09-12
COUNTY,CA,CONTRA COSTA,,1.05,1.05,viapath,2025-09-12
COUNTY,CA,DEL NORTE,,1.05,1.05,securus,2025-09-12
COUNTY,CA,KERN,,1.05,1.05,securus,2025-09-12
COUNTY,CA,LOS ANGELES,,0.0,0.0,viapath,2025-09-12
COUNTY,CA,MADERA,,1.05,1.05,securus,2025-09-12
COUNTY,CA,MERCED,,1.05,1.05,viapath,2025-09-12
COUNTY,CA,MONO,,0.75,0.75,securus,2025-09-12
COUNTY,CA,NAPA,,1.05,1.05,securus,2025-09-12
COUNTY,CA,ORANGE,,1.05,1.05,viapath,2025-09-12
COUNTY,CA,RIVERSIDE,,1.05,1.05,securus,2025-09-12
COUNTY,CA,SACRAMENTO,,1.05,1.05,securus,2025-09-12
COUNTY,CA,SAN BERNARDINO,,1.05,1.05,securus,2025-09-12
COUNTY,CA,SAN DIEGO,,0.0,0.0,securus,2025-09-12
COUNTY,CA,SAN FRANCISCO,,0.0,0.0,viapath,2025-09-12
COUNTY,CA,SAN JOAQUIN,,1.05,1.05,securus,2025-09-12
COUNTY,CA,SOLANO,,1.05,1.05,viapath,2025-09-12
COUNTY,CA,SUTTER,,1.05,1.05,securus,2025-09-12
COUNTY,CA,TUOLUMNE,,0.75,0.75,securus,2025-09-12
COUNTY,CA,VENTURA,,1.05,1.05,securus,2025-09-12
COUNTY,CA,YUBA,,1.05,1.05,viapath,2025-09-12
COUNTY,CO,CHAFFEE,,1.8,1.8,securus,2025-09-12
COUNTY,CO,CLEAR CREEK,,3.15,3.15,securus,2025-09-12
COUNTY,CO,DENVER,,0.9,0.9,securus,2025-09-12
COUNTY,CO,HUERFANO,,1.8,1.8,securus,2025-09-12
COUNTY,CO,JEFFERSON,,2.4,2.4,securus,2025-09-12
COUNTY,CO,LINCOLN,,3.15,3.15,securus,2025-09-12
COUNTY,CO,MESA,,1.05,1.05,ics,2025-09-12
COUNTY,CO,PARK,,1.8,1.8,securus,2025-09-12
COUNTY,CO,SUMMIT,,3.15,3.15,securus,2025-09-12
COUNTY,CT,FAIRFIELD,,0.0,0.0,securus,2025-09-12
COUNTY,CT,HARTFORD,,0.0,0.0,securus,2025-09-12
COUNTY,CT,LITCHFIELD,,0.0,0.0,securus,2025-09-12
COUNTY,CT,MIDDLESEX,,0.0,0.0,securus,2025-09-12
COUNTY,CT,NEW HAVEN,,0.0,0.0,securus,2025-09-12
COUNTY,CT,NEW LONDON,,0.0,0.0,securus,2025-09-12
COUNTY,CT,TOLLAND,,0.0,0.0,securus,2025-09-12
COUNTY,CT,WINDHAM,,0.0,0.0,securus,2025-09-12
COUNTY,DE,KENT,,0.6,0.6,viapath,2025-09-12
COUNTY,DE,NEW CASTLE,,0.6,0.6,viapath,2025-09-12
COUNTY,DE,SUSSEX,,0.6,0.6,viapath,2025-09-12
COUNTY,FL,BAY,,2.1,2.1,viapath,2025-09-12
COUNTY,FL,BROWARD,,1.84,1.84,securus,2025-09-12
COUNTY,FL,CITRUS,,3.0,3.0,securus,2025-09-12
COUNTY,FL,COLUMBIA,,3.15,3.15,securus,2025-09-12
COUNTY,FL,DESOTO,,3.15,3.15,paytel,2025-09-12
COUNTY,FL,DIXIE,,4.5,3.15,amtel,2025-09-12
COUNTY,FL,DUVAL,,4.2,2.4,viapath,2025-09-12
COUNTY,FL,ESCAMBIA,,0.9,0.9,viapath,2025-09-12
COUNTY,FL,FLAGLER,,1.35,1.35,securus,2025-09-12
COUNTY,FL,GILCHRIST,,4.5,3.15,amtel,2025-09-12
COUNTY,FL,GULF,,4.5,3.15,amtel,2025-09-12
COUNTY,FL,HARDEE,,3.15,3.15,securus,2025-09-12
COUNTY,FL,HIGHLANDS,,3.75,3.15,viapath,2025-09-12
COUNTY,FL,HILLSBOROUGH,,1.49,1.49,viapath,2025-09-12
COUNTY,FL,JACKSON,,3.15,3.15,securus,2025-09-12
COUNTY,FL,JEFFERSON,,3.0,3.15,paytel,2025-09-12
COUNTY,FL,LAKE,,3.15,3.15,securus,2025-09-12
COUNTY,FL,LEE,,2.4,2.4,viapath,2025-09-12
COUNTY,FL,LEON,,2.4,2.4,securus,2025-09-12
COUNTY,FL,MADISON,,3.15,3.15,securus,2025-09-12
COUNTY,FL,MANATEE,,2.1,2.1,viapath,2025-09-12
COUNTY,FL,MARION,,2.4,2.4,securus,2025-09-12
COUNTY,FL,NASSAU,,5.63,3.15,amtel,2025-09-12
COUNTY,FL,ORANGE,,0.9,0.9,viapath,2025-09-12
COUNTY,FL,PALM BEACH,,2.4,2.4,securus,2025-09-12
COUNTY,FL,PINELLAS,,2.4,2.4,viapath,2025-09-12
COUNTY,FL,POLK,,2.4,2.4,securus,2025-09-12
COUNTY,FL,PUTNAM,,3.15,3.15,securus,2025-09-12
COUNTY,FL,SARASOTA,,2.25,2.25,viapath,2025-09-12
COUNTY,FL,SEMINOLE,,3.15,3.15,securus,2025-09-12
COUNTY,FL,ST LUCIE,,2.4,2.4,viapath,2025-09-12
COUNTY,FL,TAYLOR,,3.15,3.15,securus,2025-09-12
COUNTY,FL,UNION,,1.8,1.8,viapath,2025-09-12
COUNTY,FL,WAKULLA,,3.0,3.0,securus,2025-09-12
COUNTY,FL,WALTON,,3.15,3.15,viapath,2025-09-12
COUNTY,GA,APPLING,,2.85,3.15,amtel,2025-09-12
COUNTY,GA,BACON,,2.85,3.15,amtel,2025-09-12
COUNTY,GA,BALDWIN,,2.85,3.15,securus,2025-09-12
COUNTY,GA,BARROW,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,BIBB,,2.85,3.15,securus,2025-09-12
COUNTY,GA,BURKE,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,BUTTS,,2.7,3.15,paytel,2025-09-12
COUNTY,GA,CAMDEN,,2.85,3.15,amtel,2025-09-12
COUNTY,GA,CARROLL,,2.4,3.15,securus,2025-09-12
COUNTY,GA,CATOOSA,,1.35,1.35,securus,2025-09-12
COUNTY,GA,CHATHAM,,0.9,0.9,paytel,2025-09-12
COUNTY,GA,CLARKE,,1.05,1.05,securus,2025-09-12
COUNTY,GA,COLQUITT,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,COLUMBIA,,1.35,1.35,securus,2025-09-12
COUNTY,GA,COOK,,2.85,3.15,amtel,2025-09-12
COUNTY,GA,COWETA,,1.05,1.05,paytel,2025-09-12
COUNTY,GA,CRISP,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,DEKALB,,0.9,0.9,securus,2025-09-12
COUNTY,GA,DODGE,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,DOOLY,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,DOUGHERTY,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,ELBERT,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,EVANS,,2.85,3.15,amtel,2025-09-12
COUNTY,GA,FAYETTE,,2.7,3.15,securus,2025-09-12
COUNTY,GA,FORSYTH,,1.35,1.35,securus,2025-09-12
COUNTY,GA,FRANKLIN,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,GILMER,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,GLYNN,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,GORDON,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,GRADY,,2.85,3.15,securus,2025-09-12
COUNTY,GA,GREENE,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,GWINNETT,,1.95,2.85,securus,2025-09-12
COUNTY,GA,HABERSHAM,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,HALL,,1.05,1.05,securus,2025-09-12
COUNTY,GA,HARALSON,,2.7,3.15,paytel,2025-09-12
COUNTY,GA,HARRIS,,2.85,3.15,securus,2025-09-12
COUNTY,GA,HART,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,HEARD,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,HENRY,,1.05,1.05,securus,2025-09-12
COUNTY,GA,HOUSTON,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,IRWIN,,4.35,3.15,amtel,2025-09-12
COUNTY,GA,JACKSON,,1.35,1.35,paytel,2025-09-12
COUNTY,GA,JASPER,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,JENKINS,,2.85,3.15,amtel,2025-09-12
COUNTY,GA,JOHNSON,,2.85,3.15,amtel,2025-09-12
COUNTY,GA,JONES,,1.35,1.35,paytel,2025-09-12
COUNTY,GA,LAMAR,,2.7,3.15,paytel,2025-09-12
COUNTY,GA,LEE,,2.85,3.15,amtel,2025-09-12
COUNTY,GA,LUMPKIN,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,MADISON,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,MARION,,2.85,3.15,securus,2025-09-12
COUNTY,GA,MERIWETHER,,1.8,1.8,securus,2025-09-12
COUNTY,GA,MORGAN,,1.35,1.35,paytel,2025-09-12
COUNTY,GA,NEWTON,,2.7,3.15,paytel,2025-09-12
COUNTY,GA,OCONEE,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,OGLETHORPE,,1.8,1.8,paytel,2025-09-12
COUNTY,GA,PEACH,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,PICKENS,,2.7,3.15,paytel,2025-09-12
COUNTY,GA,PIKE,,1.8,1.8,securus,2025-09-12
COUNTY,GA,PULASKI,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,PUTNAM,,1.8,1.8,paytel,2025-09-12
COUNTY,GA,RABUN,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,ROCKDALE,,2.7,3.15,securus,2025-09-12
COUNTY,GA,SCHLEY,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,TALBOT,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,TATTNALL,,2.85,3.15,securus,2025-09-12
COUNTY,GA,TAYLOR,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,THOMAS,,2.85,3.15,securus,2025-09-12
COUNTY,GA,TIFT,,2.85,3.15,securus,2025-09-12
COUNTY,GA,TREUTLEN,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,TROUP,,2.85,3.15,securus,2025-09-12
COUNTY,GA,TURNER,,2.85,3.15,amtel,2025-09-12
COUNTY,GA,TWIGGS,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,UPSON,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,WALKER,,1.35,1.35,securus,2025-09-12
COUNTY,GA,WALTON,,2.7,3.15,paytel,2025-09-12
COUNTY,GA,WARE,,2.85,3.15,amtel,2025-09-12
COUNTY,GA,WHEELER,,2.85,3.15,amtel,2025-09-12
COUNTY,GA,WHITE,,2.85,3.15,paytel,2025-09-12
COUNTY,GA,WHITFIELD,,1.05,1.05,paytel,2025-09-12
COUNTY,GA,WILCOX,,4.35,3.15,amtel,2025-09-12
COUNTY,GA,WILKES,,1.8,1.8,securus,2025-09-12
COUNTY,IA,ADAIR,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,ADAMS,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,ALLAMAKEE,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,APPANOOSE,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,AUDUBON,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,BREMER,,3.15,3.15,securus,2025-09-12
COUNTY,IA,BUCHANAN,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,BUENA VISTA,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,CHEROKEE,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,CHICKASAW,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,CLAY,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,DICKINSON,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,EMMET,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,FAYETTE,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,FREMONT,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,GRUNDY,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,GUTHRIE,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,HAMILTON,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,HENRY,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,HOWARD,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,HUMBOLDT,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,IDA,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,JONES,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,KEOKUK,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,KOSSUTH,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,LYON,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,MAHASKA,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,MILLS,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,MONONA,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,PAGE,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,PALO ALTO,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,PLYMOUTH,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,POWESHIEK,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,RINGGOLD,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,SAC,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,SHELBY,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,SIOUX,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,STORY,,2.85,2.85,securus,2025-09-12
COUNTY,IA,TAYLOR,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,VAN BUREN,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,WARREN,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,WAYNE,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,WEBSTER,,3.15,3.15,securus,2025-09-12
COUNTY,IA,WORTH,,3.75,3.15,reliance,2025-09-12
COUNTY,IA,WRIGHT,,3.75,3.15,reliance,2025-09-12
COUNTY,ID,BANNOCK,,3.15,3.15,securus,2025-09-12
COUNTY,ID,CUSTER,,1.8,1.8,securus,2025-09-12
COUNTY,ID,NEZ PERCE,,1.8,1.8,securus,2025-09-12
COUNTY,IL,ADAMS,,3.15,3.15,securus,2025-09-12
COUNTY,IL,BOONE,,1.35,1.35,securus,2025-09-12
COUNTY,IL,CRAWFORD,,3.15,3.15,securus,2025-09-12
COUNTY,IL,KANKAKEE,,3.15,3.15,securus,2025-09-12
COUNTY,IL,KENDALL,,3.15,3.15,securus,2025-09-12
COUNTY,IL,KNOX,,3.15,3.15,securus,2025-09-12
COUNTY,IL,LAWRENCE,,3.15,3.15,securus,2025-09-12
COUNTY,IL,MARSHALL,,3.15,3.15,securus,2025-09-12
COUNTY,IL,SALINE,,3.15,3.15,securus,2025-09-12
COUNTY,IL,TAZEWELL,,1.35,1.35,securus,2025-09-12
COUNTY,IL,VERMILION,,3.15,3.15,securus,2025-09-12
COUNTY,IN,ELKHART,,3.15,3.15,securus,2025-09-12
COUNTY,IN,FLOYD,,3.15,3.15,securus,2025-09-12
COUNTY,IN,HAMILTON,,3.15,3.15,viapath,2025-09-12
COUNTY,IN,HARRISON,,3.15,3.15,securus,2025-09-12
COUNTY,IN,HOWARD,,3.6,3.15,viapath,2025-09-12
COUNTY,IN,KOSCIUSKO,,3.15,3.15,securus,2025-09-12
COUNTY,IN,LAPORTE,,3.15,3.15,securus,2025-09-12
COUNTY,IN,MADISON,,3.15,3.15,securus,2025-09-12
COUNTY,IN,MARION,,0.9,0.9,viapath,2025-09-12
COUNTY,IN,MONTGOMERY,,3.15,3.15,securus,2025-09-12
COUNTY,IN,PORTER,,3.15,3.15,viapath,2025-09-12
COUNTY,IN,SHELBY,,3.15,3.15,securus,2025-09-12
COUNTY,IN,TIPPECANOE,,3.15,3.15,securus,2025-09-12
COUNTY,KS,BUTLER,,3.15,3.15,securus,2025-09-12
COUNTY,KS,JOHNSON,,1.5,1.5,viapath,2025-09-12
COUNTY,KS,MCPHERSON,,3.15,3.15,securus,2025-09-12
COUNTY,KS,SEDGWICK,,0.74,0.74,securus,2025-09-12
COUNTY,KS,WYANDOTTE,,1.05,1.05,securus,2025-09-12
COUNTY,KY,CLINTON,,3.15,3.15,securus,2025-09-12
COUNTY,KY,ESTILL,,3.15,3.15,securus,2025-09-12
COUNTY,KY,LEE,,3.15,3.15,securus,2025-09-12
COUNTY,KY,LETCHER,,1.35,1.35,securus,2025-09-12
COUNTY,KY,MEADE,,3.15,3.15,securus,2025-09-12
COUNTY,KY,SCOTT,,1.35,1.35,securus,2025-09-12
COUNTY,KY,WARREN,,3.15,3.15,securus,2025-09-12
COUNTY,KY,WOLFE,,3.15,3.15,securus,2025-09-12
COUNTY,KY,WOODFORD,,1.35,1.35,securus,2025-09-12
COUNTY,LA,EAST CARROLL,,2.4,2.4,securus,2025-09-12
COUNTY,LA,ST TAMMANY,,2.55,3.15,amtel,2025-09-12
COUNTY,MA,BARNSTABLE,,0.0,0.0,securus,2025-09-12
COUNTY,MA,BERKSHIRE,,0.0,0.0,securus,2025-09-12
COUNTY,MA,BRISTOL,,0.0,0.0,securus,2025-09-12
COUNTY,MA,ESSEX,,0.0,0.0,securus,2025-09-12
COUNTY,MA,FRANKLIN,,0.0,0.0,securus,2025-09-12
COUNTY,MA,HAMPSHIRE,,0.0,0.0,ics,2025-09-12
COUNTY,MA,MIDDLESEX,,0.0,0.0,securus,2025-09-12
COUNTY,MA,NORFOLK,,0.0,0.0,securus,2025-09-12
COUNTY,MA,PLYMOUTH,,0.0,0.0,securus,2025-09-12
COUNTY,MA,SUFFOLK,,0.0,0.0,securus,2025-09-12
COUNTY,MA,WORCESTER,,0.0,0.0,securus,2025-09-12
COUNTY,MD,ALLEGANY,,1.35,1.35,paytel,2025-09-12
COUNTY,MD,CALVERT,,3.15,3.15,paytel,2025-09-12
COUNTY,MD,CAROLINE,,3.15,3.15,viapath,2025-09-12
COUNTY,MD,CARROLL,,2.4,2.4,paytel,2025-09-12
COUNTY,MD,DORCHESTER,,1.35,1.35,securus,2025-09-12
COUNTY,MD,FREDERICK,,2.1,2.1,paytel,2025-09-12
COUNTY,MD,GARRETT,,3.15,3.15,paytel,2025-09-12
COUNTY,MD,HOWARD,,2.1,2.1,paytel,2025-09-12
COUNTY,MD,KENT,,2.4,2.4,paytel,2025-09-12
COUNTY,MD,PRINCE GEORGE'S,,0.9,0.9,viapath,2025-09-12
COUNTY,MD,QUEEN ANNE'S,,1.95,3.15,securus,2025-09-12
COUNTY,MD,SOMERSET,,1.8,1.8,securus,2025-09-12
COUNTY,MD,TALBOT,,2.1,2.1,paytel,2025-09-12
COUNTY,MD,WASHINGTON,,1.8,1.8,viapath,2025-09-12
COUNTY,MD,WICOMICO,,1.35,1.35,viapath,2025-09-12
COUNTY,MD,WORCESTER,,3.15,3.15,securus,2025-09-12
COUNTY,ME,ANDROSCOGGIN,,1.35,1.35,securus,2025-09-12
COUNTY,ME,AROOSTOOK,,3.15,3.15,securus,2025-09-12
COUNTY,ME,CUMBERLAND,,3.15,3.15,securus,2025-09-12
COUNTY,ME,HANCOCK,,3.15,3.15,securus,2025-09-12
COUNTY,ME,KENNEBEC,,1.35,1.35,securus,2025-09-12
COUNTY,ME,KNOX,,3.15,3.15,securus,2025-09-12
COUNTY,ME,LINCOLN,,1.35,1.35,viapath,2025-09-12
COUNTY,ME,OXFORD,,1.8,1.8,securus,2025-09-12
COUNTY,ME,PENOBSCOT,,3.15,3.15,securus,2025-09-12
COUNTY,ME,PISCATAQUIS,,3.15,3.15,securus,2025-09-12
COUNTY,ME,SAGADAHOC,,1.35,1.35,viapath,2025-09-12
COUNTY,ME,SOMERSET,,3.15,3.15,securus,2025-09-12
COUNTY,ME,WALDO,,3.15,3.15,securus,2025-09-12
COUNTY,ME,WASHINGTON,,3.15,3.15,securus,2025-09-12
COUNTY,ME,YORK,,3.15,3.15,securus,2025-09-12
COUNTY,MI,ALGER,,3.15,3.15,securus,2025-09-12
COUNTY,MI,BAY,,1.35,1.35,securus,2025-09-12
COUNTY,MI,BERRIEN,,1.35,1.35,viapath,2025-09-12
COUNTY,MI,BRANCH,,3.15,3.15,securus,2025-09-12
COUNTY,MI,CHIPPEWA,,3.15,3.15,securus,2025-09-12
COUNTY,MI,DELTA,,3.15,3.15,securus,2025-09-12
COUNTY,MI,DICKINSON,,3.15,3.15,securus,2025-09-12
COUNTY,MI,GENESEE,,1.8,1.8,viapath,2025-09-12
COUNTY,MI,GOGEBIC,,3.15,3.15,securus,2025-09-12
COUNTY,MI,GRATIOT,,1.8,1.8,securus,2025-09-12
COUNTY,MI,IRON,,1.8,1.8,securus,2025-09-12
COUNTY,MI,ISABELLA,,3.15,3.15,securus,2025-09-12
COUNTY,MI,KALAMAZOO,,1.05,1.05,viapath,2025-09-12
COUNTY,MI,LENAWEE,,3.15,3.15,viapath,2025-09-12
COUNTY,MI,MARQUETTE,,1.8,1.8,securus,2025-09-12
COUNTY,MI,MIDLAND,,1.35,1.35,securus,2025-09-12
COUNTY,MI,MUSKEGON,,3.15,3.15,securus,2025-09-12
COUNTY,MI,OCEANA,,1.8,1.8,securus,2025-09-12
COUNTY,MI,OTSEGO,,1.8,1.8,securus,2025-09-12
COUNTY,MI,ST CLAIR,,3.15,3.15,securus,2025-09-12
COUNTY,MI,ST JOSEPH,,3.15,3.0,securus,2025-09-12
COUNTY,MI,VAN BUREN,,1.35,1.35,securus,2025-09-12
COUNTY,MI,WASHTENAW,,3.15,3.15,securus,2025-09-12
COUNTY,MI,WAYNE,,1.35,1.35,viapath,2025-09-12
COUNTY,MN,AITKIN,,3.75,3.15,reliance,2025-09-12
COUNTY,MN,BECKER,,3.75,3.15,reliance,2025-09-12
COUNTY,MN,BELTRAMI,,3.75,3.15,reliance,2025-09-12
COUNTY,MN,BLUE EARTH,,3.75,3.15,reliance,2025-09-12
COUNTY,MN,BROWN,,3.75,3.15,reliance,2025-09-12
COUNTY,MN,CARLTON,,3.75,3.15,reliance,2025-09-12
COUNTY,MN,CARVER,,3.15,3.15,securus,2025-09-12
COUNTY,MN,CHIPPEWA,,3.75,3.15,reliance,2025-09-12
COUNTY,MN,CHISAGO,,3.75,3.15,reliance,2025-09-12
COUNTY,MN,CLAY,,3.75,3.15,reliance,2025-09-12
COUNTY,MN,CLEARWATER,,3.75,3.15,reliance,2025-09-12
COUNTY,MN,COOK,,3.75,3.15,reliance,2025-09-12
COUNTY,MN,COTTONWOOD,,3.75,3.15,reliance,2025-09-12
COUNTY,MN,CROW WING,,3.75,3.15,reliance,2025-09-12
COUNTY,MN,DAKOTA,,2.7,2.7,securus,2025-09-12
COUNTY,MN,DOUGLAS,,3.75,3.15,reliance,2025-09-12
COUNTY,MN,FARIBAULT,,3.75,3.15,reliance,2025-09-12
COUNTY,MN,FILLMORE,,3.75,3.15,reliance,2025-09-12
COUNTY,MN,FREEBORN,,3.75,3.15,reliance,2025-09-12
COUNTY,MN,GOODHUE,,2.4,2.4,securus,2025-09-12
COUNTY,MN,HENNEPIN,,2.1,2.1,securus,2025-09-12
COUNTY,MN,HUBBARD,,3.75,3.15,reliance,2025-09-12
COUNTY,MN,ISANTI,,3.75,3.15,reliance,2025-09-12
COUNTY,MN,ITASCA,,3.75,3.15,reliance,2025-09-12
